id,title,score_final,Drama,Comedy,Horror,Romance
11827,Heavy Metal,51.34,0,0,0,0
8766,Hellraiser: Bloodline,37.89,0,0,1,0
23570,The Pallbearer,14.93,0,1,0,1
47333,Jane Eyre,19.35,1,0,0,1
54850,Loaded,2.81,1,0,0,0
51242,Bread and Chocolate,6.49,0,1,0,0
10112,The Aristocats,393.86,0,1,0,0
4307,The Flower of My Secret,16.8,1,0,0,1
46029,Two Much,10.05,0,1,0,1
32308,Ed,11.23,0,1,0,0
88893,Scream of Stone,4.57,1,0,0,0
52873,My Favorite Season,4.02,1,0,0,0
123505,A Modern Affair,2.39,0,0,0,0
340210,Condition Red,3.18,1,0,0,0
44281,Halfaouine: Boy of the Terraces,5.45,1,1,0,0
28121,A Thin Line Between Love and Hate,7.91,0,1,0,1
12520,The Last Supper,29.51,1,1,0,0
1592,Primal Fear,201.32,1,0,0,0
36447,Carried Away,4.5,1,0,0,1
19042,All Dogs Go to Heaven 2,19.51,0,0,0,1
38884,Land and Freedom,21.77,1,0,0,1
47449,Denise Calls Up,4.37,0,1,0,0
36259,Theodore Rex,7.83,0,0,0,0
41852,A Family Thing,9.54,1,1,0,0
40926,Frisk,2.26,1,0,0,0
9099,Sgt. Bilko,33.85,0,1,0,0
2021,Jack & Sarah,5.8,1,1,0,1
61752,Girl 6,9.58,0,1,0,0
10988,Diabolique,26.63,1,0,1,0
11479,"Little Indian, Big City",48.26,1,1,0,0
398959,Roula,2.37,1,0,0,1
287305,Peanuts – Die Bank zahlt alles,1.93,0,1,0,0
339428,Happy Weekend,0.0,0,1,0,0
12652,Nelly and Monsieur Arnaud,8.53,1,0,0,1
10684,Courage Under Fire,80.28,1,0,0,0
954,Mission: Impossible,813.68,0,0,0,0
68445,Cold Fever,5.13,1,1,0,0
18989,Moll Flanders,9.35,1,0,0,1
10801,The Superwife,4.63,0,1,0,0
54285,"301, 302",5.68,0,0,1,0
8840,DragonHeart,180.28,0,0,0,0
278978,Und keiner weint mir nach,0.22,1,0,0,0
124625,My Mother's Courage,0.31,1,0,0,0
11107,Eddie,17.51,0,1,0,0
16417,Yankee Zulu,4.38,1,1,0,0
70934,Billy's Holiday,0.0,0,0,0,0
10363,Purple Noon,26.72,1,0,0,0
161070,August,3.51,1,1,0,1
10539,James and the Giant Peach,121.59,0,0,0,0
10543,Fear,53.02,1,0,0,1
18414,Kids in the Hall: Brain Candy,11.31,0,1,0,0
47502,Faithful,3.77,1,1,0,0
11902,Underground,53.19,1,1,0,0
27098,All Things Fair,11.13,1,0,0,1
25087,Bloodsport II,10.52,0,0,0,0
5801,Pather Panchali,24.01,1,0,0,0
896,The World of Apu,16.47,1,0,0,0
3065,Mystery Science Theater 3000: The Movie,25.59,0,1,0,0
2300,Space Jam,408.63,1,1,0,0
8069,Barbarella,54.13,0,0,0,0
288173,Hostile Intentions,3.53,1,0,0,0
187851,They Bite,2.73,0,1,1,0
27768,Some Folks Call It a Sling Blade,5.63,1,0,0,0
221917,The Run of the Country,3.86,1,0,0,1
8072,Alphaville,35.05,1,0,0,0
35797,Coup de Torchon,10.16,1,0,0,0
88030,Tigrero: A Film That Was Never Made,4.29,0,0,0,0
83857,Windows,5.22,1,0,1,0
33245,It's My Party,6.58,1,0,0,0
124460,Country Life,3.74,1,0,0,1
27281,Operation Dumbo Drop,15.16,0,1,0,0
105045,The Promise,2.36,1,0,0,1
105045,The Promise,2.36,1,0,0,1
105045,The Promise,2.36,1,0,0,1
105045,The Promise,2.36,1,0,0,1
105045,Mrs. Winterbourne,2.36,1,0,0,1
105045,Solo,2.36,1,0,0,1
105045,The Substitute,2.36,1,0,0,1
105045,True Crime,2.36,1,0,0,1
105045,Butterfly Kiss,2.36,1,0,0,1
105045,Feeling Minnesota,2.36,1,0,0,1
105045,Delta of Venus,2.36,1,0,0,1
105045,To Cross the Rubicon,2.36,1,0,0,1
105045,Angus,2.36,1,0,0,1
105045,Priest Daens,2.36,1,0,0,1
105045,Faces,2.36,1,0,0,1
105045,Boys,2.36,1,0,0,1
40001,The Quest,14.59,1,1,0,1
29621,Cosi,7.91,0,0,0,0
20762,Sunset Park,25.66,0,0,0,0
37144,Mulholland Falls,4.75,0,0,0,0
48260,The Truth About Cats & Dogs,4.9,1,0,0,1
12656,Oliver & Company,16.05,1,1,0,0
38867,Celtic Pride,3.37,1,0,0,1
277270,Flipper,0.0,0,0,0,0
25969,Captives,11.05,1,1,0,1
44103,Of Love and Shadows,7.56,1,0,0,0
753,Dead Man,17.6,1,0,0,0
43634,The Horseman on the Roof,6.21,1,0,0,1
9103,Switchblade Sisters,43.89,0,0,0,0
90214,Mouth to Mouth,6.01,0,1,0,1
29649,The Visitors,4.76,1,0,0,0
10990,Multiplicity,27.28,1,0,0,0
8866,"The Haunted World of Edward D. Wood, Jr.",30.64,0,1,0,1
12233,Two Friends,119.61,0,1,0,0
23449,The Craft,13.43,0,1,0,0
36355,The Great White Hype,29.9,0,0,0,0
37667,Last Dance,6.36,1,0,0,1
90148,Cold Comfort Farm,5.41,1,0,0,0
922,"Institute Benjamenta, or This Dream People Call Human Life",125.23,1,0,0,0
11876,Heaven's Prisoners,11.03,1,0,0,1
52633,Original Gangstas,13.76,1,0,0,0
62364,The Rock,4.27,0,1,0,0
11687,Getting Away with Murder,136.4,0,1,0,0
9304,Cemetery Man,53.98,0,1,0,0
73183,Twister,4.32,0,0,0,0
131232,Barb Wire,0.0,1,0,0,0
9100,Le Garçu,125.35,1,0,1,0
20759,Honeymoon,12.4,1,1,0,0
46063,Ghost in the Shell,5.54,1,0,0,0
32513,Thinner,10.06,1,1,0,1
40651,Spy Hard,6.65,1,0,0,0
36915,Brothers in Trouble,11.73,1,0,0,0
40507,A Close Shave,3.87,1,0,0,0
9802,Force of Evil,451.58,0,0,0,0
25697,The Stupids,4.37,0,1,0,0
21588,The Arrival,37.42,1,1,1,0
664,The Man from Down Under,296.61,1,0,0,0
11867,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,39.6,0,0,0,0
47119,Careful,2.36,1,0,0,0
314352,A Month by the Lake,0.33,0,1,0,0
9323,Gold Diggers: The Secret of Bear Mountain,264.66,0,0,0,0
10280,Kim,42.13,0,0,1,0
10535,Carmen Miranda: Bananas Is My Business,50.46,0,1,0,0
124613,Ashes of Time,0.3,1,1,0,0
532,The Jar,73.3,0,1,0,0
26744,Stalingrad,14.73,1,0,0,0
16299,The Phantom,9.16,0,1,0,0
10547,Striptease,65.69,0,0,0,0
245268,The Last of the High Kings,0.03,1,0,0,0
935,Heavy,449.7,1,1,0,0
55613,Jack,4.4,1,1,1,0
41007,I Shot Andy Warhol,5.41,1,1,0,1
35645,The Grass Harp,11.07,1,0,0,0
110465,Someone Else's America,4.82,0,0,0,0
255546,Life is Rosy,4.37,0,0,0,0
40751,Touki Bouki,27.35,1,0,0,0
275096,God's Gift,4.3,0,0,0,0
11101,Spirits of the Dead,41.59,1,0,0,0
9826,Pharaoh's  Army,47.32,0,0,0,0
9879,Trainspotting,70.43,1,0,0,0
63564,Til There Was You,7.49,1,1,0,0
22621,Independence Day,6.82,1,0,0,1
7095,Stealing Beauty,107.5,1,1,0,0
26890,The Fan,13.43,1,0,0,0
46732,The Hunchback of Notre Dame,3.82,1,1,0,0
124633,The Cable Guy,0.05,1,0,0,0
202425,Kingpin,3.46,0,0,0,1
77771,Eraser,5.94,1,0,0,1
181083,The Nutty Professor,2.32,1,0,0,0
41225,"I, the Worst of All",10.3,1,0,1,0
87190,An Unforgettable Summer,4.44,1,0,0,0
627,My Life and Times With Antonin Artaud,833.89,1,0,0,0
32872,Midnight Dancers,4.11,0,1,0,1
602,Somebody to Love,1011.7,0,0,0,0
14553,A Very Natural Thing,35.55,1,0,0,1
9566,The Old Lady Who Walked in the Sea,68.98,1,0,0,0
10545,Daylight,364.1,1,0,0,0
9894,The Frighteners,186.97,1,1,0,0
11543,Lone Star,82.9,0,1,0,0
9268,Harriet the Spy,171.6,1,0,0,0
9327,Phenomenon,222.09,0,1,0,1
123763,Walking and Talking,3.72,1,0,0,0
81949,She's the One,5.09,1,0,0,1
124306,A Time to Kill,3.5,0,0,0,0
183955,American Buffalo,3.13,0,0,0,0
44535,Rendezvous in Paris,3.13,1,1,0,0
44495,Alaska,3.49,1,0,0,0
78285,Fled,0.29,0,1,0,0
11228,Kazaam,123.82,0,0,0,0
10779,Magic Hunter,132.63,0,1,1,0
26748,Larger Than Life,30.99,1,0,0,1
38223,A Boy Called Hate,18.42,1,1,0,0
9294,Power 98,103.67,1,0,0,1
49963,Two Deaths,5.5,1,1,0,1
11363,A Very Brady Sequel,28.99,0,1,0,1
1645,Stefano Quantestorie,166.05,1,0,0,0
31546,Death in the Garden,8.7,1,0,0,0
77056,Hedd Wyn,3.91,0,1,0,1
36344,La Collectionneuse,12.84,0,0,0,0
18550,Kaspar Hauser,18.73,0,1,0,0
11511,Regular Guys,23.92,0,1,0,0
172198,Diebinnen,2.75,0,0,0,0
34170,The Convent,14.42,0,1,0,0
281085,The Adventures of Pinocchio,3.78,0,0,0,0
109478,Joe's Apartment,2.36,0,0,0,0
124645,The First Wives Club,3.47,1,0,0,0
12606,Stonewall,19.87,0,1,0,0
69895,Ransom,2.72,0,1,0,0
35206,High School High,5.92,1,0,0,0
151489,Phat Beach,3.34,1,0,0,0
4837,Foxfire,10.94,1,1,0,1
12632,Chain Reaction,3.72,1,0,0,0
9098,Matilda,5.36,0,1,0,0
282919,Emma,1.95,1,0,0,0
124614,The Crow: City of Angels,5.2,0,0,0,0
18975,House Arrest,22.26,0,0,0,0
11962,Eyes Without a Face,32.85,0,1,0,0
2925,Bordello of Blood,59.29,0,1,0,0
28628,The Story of Xinghua,6.35,1,1,0,1
3595,The Day the Sun Turned Cold,151.55,0,0,0,0
9308,Flirt,19.57,0,1,0,0
92381,The Big Squeeze,5.0,0,1,0,0
18555,The Spitfire Grill,13.11,1,0,0,0
12123,Escape from L.A.,97.36,1,0,0,0
10830,Cyclo,275.38,0,1,0,0
3573,Basquiat,51.58,1,1,0,1
10546,Tin Cup,41.06,0,0,0,0
18862,Dingo,17.75,0,1,0,0
31417,The Ballad of Narayama,46.97,1,0,1,0
9431,Every Other Weekend,22.63,0,1,1,0
297645,Mille bolle blu,0.0,0,0,0,0
48144,The Godfather,3.44,0,0,0,0
46986,Maybe... Maybe Not,5.03,1,0,0,1
144982,Police Story 3: Supercop,2.5,1,0,0,0
47907,Manny & Lo,8.42,1,1,0,0
10061,Wife,122.65,0,0,0,0
36266,Wife,10.51,1,0,0,0
549,Wife,34.14,1,0,0,0
10478,Wife,51.08,1,1,0,1
66634,Small Faces,2.76,1,0,0,0
116690,Bound,6.64,1,0,0,0
213917,Carpool,3.31,1,0,0,0
145925,Death in Brunswick,2.72,0,0,0,0
238,Kansas City,1831.15,1,0,0,0
159,Gone Fishin',16.94,1,1,0,0
11134,Lover's Knot,38.76,0,0,0,0
88224,Vive L'Amour,5.79,1,1,0,0
132641,Shadow of Angels,0.05,1,0,0,0
132641,Killer: A Journal of Murder,0.05,1,0,0,0
132641,Nothing to Lose,0.31,1,0,0,0
132641,Project S,0.31,1,0,0,0
132641,Girls Town,0.05,1,0,0,0
132641,Bye-Bye,0.05,1,0,0,0
132641,The Relic,0.31,1,0,0,0
132641,The Island of Dr. Moreau,0.31,1,0,0,0
132641,First Kid,0.05,1,0,0,0
132641,The Trigger Effect,0.05,1,0,0,0
132641,Sweet Nothing,0.31,1,0,0,0
132641,Bogus,0.31,1,0,0,0
132641,Bulletproof,0.05,1,0,0,0
132641,Talk of Angels,0.05,1,0,0,0
132641,The Land Before Time III: The Time of the Great Giving,0.31,1,0,0,0
132641,1-900,0.31,1,0,0,0
42758,Baton Rouge,6.01,0,0,0,0
9303,Halloween: The Curse of Michael Myers,69.88,1,0,0,1
23945,Twelfth Night,8.92,0,1,0,0
37820,Mother Night,5.0,1,0,0,0
22479,Liebelei,8.91,1,0,0,0
9054,Venice,17.42,0,1,0,0
241058,Wild Reeds,2.27,0,1,0,1
11985,For Whom the Bell Tolls,8.42,1,0,0,0
10232,The Philadelphia Story,2.38,1,0,0,0
59569,Singin' in the Rain,5.87,1,0,0,0
410921,An American in Paris,0.0,1,0,0,0
38955,Funny Face,6.55,0,0,0,0
110513,Breakfast at Tiffany's,3.3,1,1,0,0
114089,Vertigo,4.03,1,0,0,0
11015,Rear Window,45.17,0,0,1,0
9306,It Happened One Night,52.6,0,0,1,0
12559,Gaslight,13.78,0,1,0,0
58770,The Gay Divorcee,12.55,1,0,0,0
124851,North by Northwest,2.72,0,0,0,0
3587,The Apartment,17.22,0,1,0,0
10723,Some Like It Hot,55.29,0,1,0,0
56077,Charade,4.41,1,0,0,1
19004,Casablanca,31.43,0,0,0,0
101230,The Maltese Falcon,2.33,0,0,0,0
253632,My Fair Lady,0.22,0,0,0,0
10987,Sabrina,58.28,0,0,1,0
44705,Roman Holiday,11.75,1,1,0,1
20318,The Little Princess,9.76,1,0,0,0
43596,Meet Me in St. Louis,5.16,1,0,0,1
79782,The Wizard of Oz,4.27,1,0,0,1
26933,Gone with the Wind,9.42,1,0,0,1
27854,My Favorite Year,21.93,1,0,0,1
981,Sunset Boulevard,66.32,0,1,0,1
872,Citizen Kane,232.79,0,1,0,1
2769,2001: A Space Odyssey,45.44,1,1,0,1
13320,Golden Earrings,54.13,0,1,0,1
164,All About Eve,333.08,1,1,0,1
426,The Women,360.9,0,0,0,1
567,Rebecca,471.54,1,0,0,0
3078,Foreign Correspondent,91.21,0,1,0,1
13528,Notorious,32.05,1,0,0,0
28288,Spellbound,9.41,0,1,0,1
213,An Affair to Remember,327.93,0,0,0,0
284,To Catch a Thief,158.64,1,1,0,1
239,Father of the Bride,259.62,0,1,0,1
4808,The Band Wagon,111.93,0,1,0,1
289,Ninotchka,448.72,1,0,0,1
963,Love in the Afternoon,136.51,0,0,0,0
11113,Gigi,117.51,1,0,0,1
6620,The Reluctant Debutante,91.84,1,1,0,1
804,The Adventures of Robin Hood,159.7,0,1,0,1
26531,The Mark of Zorro,12.22,1,1,0,0
909,Laura,26.19,0,1,0,1
630,The Ghost and Mrs. Muir,520.69,0,0,0,0
770,Lost Horizon,308.7,1,0,0,1
31044,Top Hat,14.8,1,1,0,0
599,To Be or Not to Be,169.03,1,0,0,0
15,My Man Godfrey,384.31,1,0,0,0
62,Giant,936.91,0,0,0,0
121357,East of Eden,3.29,0,0,0,1
705,The Thin Man,119.33,1,0,0,0
22490,His Girl Friday,12.9,1,1,0,0
223,Around the World in Eighty Days,111.18,1,0,0,0
25670,It's a Wonderful Life,33.58,0,0,0,0
303,Mr. Smith Goes to Washington,111.69,1,0,0,1
4174,Bringing Up Baby,55.46,1,0,0,0
8356,Penny Serenade,38.05,1,0,0,1
381,The Scarlet Letter,95.29,1,0,0,1
20758,Lady of Burlesque,16.77,1,1,0,1
29376,Of Human Bondage,18.43,0,1,0,0
1859,Angel on My Shoulder,28.58,0,1,0,1
18299,Little Lord Fauntleroy,23.52,1,1,0,1
17281,They Made Me a Criminal,28.02,0,1,0,1
64382,The Inspector General,6.92,0,1,0,1
10907,Angel and the Badman,59.38,0,0,0,1
32093,The 39 Steps,18.26,1,0,0,1
1939,A Walk in the Sun,59.88,1,0,0,0
22292,The Outlaw,22.12,0,0,0,1
3598,Night of the Living Dead,16.9,1,0,0,0
3080,The African Queen,25.12,0,1,0,1
198,Beat the Devil,42.42,0,1,0,0
13562,Cat on a Hot Tin Roof,26.52,0,1,0,1
1712,The Last Time I Saw Paris,59.13,1,0,0,0
220,Meet John Doe,55.11,1,0,0,0
3529,Algiers,37.35,0,1,0,0
3085,Something to Sing About,59.24,1,1,0,0
2897,A Farewell to Arms,31.18,0,1,0,1
1585,A Farewell to Arms,341.62,1,0,0,0
3083,A Farewell to Arms,80.74,1,1,0,0
900,A Farewell to Arms,66.64,0,1,0,1
43795,Moonlight Murder,10.68,1,0,0,1
85638,Nothing Personal,4.66,1,0,0,0
50001,"Yes, Madam",4.23,0,1,0,1
43905,Dangerous Ground,11.28,1,0,0,0
22688,Picnic,4.38,0,1,0,1
23114,Madagascar Skin,8.89,1,0,0,0
26378,The Pompatus of Love,5.52,1,0,0,0
40206,Fly Away Home,8.03,0,1,0,1
22356,Bliss,14.78,0,0,0,1
260,Grace of My Heart,70.99,0,0,0,0
43488,Brother of Sleep,10.71,1,0,0,0
22613,Maximum Risk,7.49,0,0,0,0
10331,Michael Collins,187.49,0,0,1,0
488,The Rich Man's Wife,75.88,0,0,0,1
22733,Infinity,12.78,1,1,0,1
261,Big Night,59.34,1,0,0,1
57575,Last Man Standing,5.2,1,0,0,1
32574,Caught,23.9,1,1,0,1
22657,Set It Off,4.29,1,0,0,1
76464,2 Days in the Valley,2.3,0,1,0,0
22649,Curdled,12.14,1,0,0,1
22649,L'associé,12.14,1,0,0,1
22649,Ed's Next Move,12.39,1,0,0,1
22649,Extreme Measures,12.39,1,0,0,1
22649,The Glimmer Man,12.14,1,0,0,1
22649,D3: The Mighty Ducks,12.14,1,0,0,1
22649,The Chamber,12.39,1,0,0,1
22649,The Apple Dumpling Gang,12.39,1,0,0,1
22649,"Davy Crockett, King of the Wild Frontier",12.14,1,0,0,1
22649,Escape to Witch Mountain,12.14,1,0,0,1
22649,The Love Bug,12.39,1,0,0,1
22649,Herbie Rides Again,12.39,1,0,0,1
22649,Old Yeller,12.14,1,0,0,1
22649,The Parent Trap,12.14,1,0,0,1
22649,Pollyanna,12.39,1,0,0,1
22649,Homeward Bound: The Incredible Journey,12.39,1,0,0,1
176841,The Shaggy Dog,2.84,0,0,0,0
125587,Swiss Family Robinson,1.93,1,0,0,0
39448,That Darn Cat!,6.79,0,0,0,0
52855,"20,000 Leagues Under the Sea",5.13,1,0,0,0
39940,Cool Runnings,12.63,1,0,0,1
172868,Angels in the Outfield,0.29,0,0,0,0
85328,Cinderella,2.99,1,1,0,1
11076,Winnie the Pooh and the Blustery Day,39.6,1,0,0,0
63945,The Three Caballeros,4.35,1,0,0,1
58985,The Sword in the Stone,11.78,1,1,0,0
890,So Dear to My Heart,4.9,1,0,0,0
10861,Robin Hood: Prince of Thieves,37.01,0,0,0,0
1770,Mary Poppins,35.48,1,0,0,0
44465,Dumbo,8.63,1,0,0,0
2033,Pete's Dragon,0.61,1,0,0,1
18203,Bedknobs and Broomsticks,17.57,1,0,0,0
9333,Alice in Wonderland,87.3,1,0,0,0
47260,The Fox and the Hound,4.91,1,0,0,0
9400,Freeway,25.99,1,0,0,0
9401,The Sound of Music,26.75,0,1,0,0
12241,Die Hard,12.57,0,1,0,0
25739,The Lawnmower Man,3.3,0,1,0,0
161806,Unhook the Stars,1.78,0,0,0,0
11306,The Secret Agent,28.78,1,0,0,0
9625,Secrets & Lies,35.44,1,0,0,0
10680,That Thing You Do!,34.58,1,1,0,0
6346,To Gillian on Her 37th Birthday,22.96,1,0,0,0
18660,Surviving Picasso,14.86,0,1,0,0
35115,Love Is All There Is,9.31,0,0,0,0
14821,Beautiful Thing,24.18,0,0,0,0
14136,The Long Kiss Goodnight,45.25,0,1,0,0
10869,The Ghost and the Darkness,27.92,0,1,0,1
22660,Looking for Richard,29.64,1,0,0,0
19186,Trees Lounge,33.22,0,1,0,0
31102,The Proprietor,19.39,0,0,0,0
6878,Normal Life,71.63,1,1,0,0
15944,Get on the Bus,10.78,0,1,0,0
18444,Shadow Conspiracy,31.51,0,0,0,0
20723,Jude,12.36,1,1,0,0
173,Everyone Says I Love You,55.12,1,0,0,0
864,Bitter Sugar,159.87,0,1,0,0
24795,Romeo + Juliet,44.93,1,1,0,0
11224,Swingers,537.94,0,0,0,1
81310,Sleepers,9.65,0,0,0,0
15947,The Sunchaser,39.23,0,0,0,0
9078,Johns,288.58,0,0,0,0
29682,Aladdin and the King of Thieves,4.47,1,0,0,0
8367,The Woman in Question,289.06,0,0,0,0
433,Shall We Dance,375.62,0,1,0,0
11360,A Damsel in Distress,371.85,0,0,0,0
11114,Crossfire,66.68,0,1,0,0
12335,"Murder, My Sweet",85.9,0,1,0,0
12092,Macao,478.14,0,0,0,0
10948,For the Moment,273.1,1,0,0,0
11229,Willy Wonka & the Chocolate Factory,34.64,1,1,0,0
15121,The Sexual Life of the Belgians,297.29,1,0,0,1
562,The Innocents,1212.82,0,0,0,0
10163,Sleeper,64.9,0,0,1,0
48862,Bananas,8.54,1,0,0,1
47199,A Fish Called Wanda,5.57,1,0,0,0
11159,Life of Brian,46.55,1,0,0,0
9591,Victor/Victoria,76.06,1,1,0,0
30500,The Candidate,7.57,1,0,0,1
41843,The Great Race,9.5,1,0,0,1
55058,Bonnie and Clyde,3.03,0,1,0,1
10938,The Old Man and the Sea,28.6,1,1,0,1
11412,Dial M for Murder,106.7,0,0,0,0
10586,Madame Butterfly,79.35,0,0,0,0
42314,Dirty Dancing,13.99,0,0,0,0
27845,Reservoir Dogs,19.71,1,1,0,0
108365,Platoon,0.22,1,0,0,0
23223,Weekend at Bernie's,5.56,1,0,0,0
49471,Basic Instinct,8.72,1,0,0,0
38153,The Doors,7.07,0,0,0,0
25147,The Crying Game,15.73,1,0,0,1
9716,Glengarry Glen Ross,52.12,0,1,0,1
43777,Sophie's Choice,3.62,1,0,0,1
454,E.T. the Extra-Terrestrial,430.37,1,0,0,1
10218,The Search for One-eye Jimmy,82.51,0,1,0,1
819,A Christmas Carol,226.22,1,0,0,0
38191,Days of Thunder,6.02,1,0,0,0
56830,Top Gun,4.34,1,0,0,0
11238,American Strays,154.97,0,0,0,0
27256,Rebel Without a Cause,3.36,0,0,0,0
31530,A Streetcar Named Desire,11.65,0,1,0,1
66473,Children of the Corn IV: The Gathering,4.84,0,1,0,1
28120,The Leopard Son,12.13,1,0,0,0
1834,Charm's  Incidents,19.0,1,0,0,0
26282,Bird of Prey,5.5,1,0,0,1
37218,Microcosmos,4.03,1,0,0,1
252,Palookaville,256.97,0,0,0,0
116356,The Associate,2.75,0,1,0,1
16372,The Funeral,44.63,0,0,1,0
11561,The Sleepover,67.62,0,1,0,1
11302,A Single Girl,54.95,0,1,0,0
623,The Eighth Day,181.34,0,1,0,0
583,North Star,377.44,0,1,0,0
12614,Drunks,32.15,0,1,0,1
21711,The People vs. Larry Flynt,20.39,1,1,0,0
11575,Glory Daze,24.32,0,1,0,0
475,A Perfect Candidate,124.29,1,0,0,0
11331,On Golden Pond,10.76,1,0,0,0
521,The Return of the Pink Panther,168.79,0,0,0,0
21202,Drop Dead Fred,2.89,0,0,0,0
88,The Abyss,421.16,1,0,0,1
500,The Fog,1155.65,0,0,0,0
792,Escape from New York,382.9,1,0,0,0
8491,The Howling,83.09,0,1,0,0
402,Jean de Florette,271.61,0,0,0,0
10537,Manon of the Spring,92.09,1,0,0,0
11386,Johnny 100 Pesos,60.46,1,0,0,1
9504,Private Benjamin,105.4,1,0,0,0
15764,Monty Python and the Holy Grail,55.37,1,0,0,1
601,Hustler White,1020.3,0,0,0,0
67365,Everything Relative,4.03,0,1,0,0
25842,Entertaining Angels - The Dorothy Day Story,13.95,1,0,0,0
2119,Three Lives and Only One Death,113.58,0,0,0,0
744,Snowriders,533.63,0,0,0,1
136311,Curtis's Charm,4.48,0,1,0,0
221,When We Were Kings,113.82,1,0,0,0
702,The Wrong Trousers,93.99,1,0,0,0
25750,JLG/JLG: Self-Portrait in December,18.13,0,0,1,0
17642,The Return of Martin Guerre,0.0,0,0,0,0
427043,Faust,0.0,0,1,0,0
146341,He Walked by Night,0.28,1,0,0,0
9305,Raw Deal,26.78,0,0,0,0
37616,T-Men,5.09,0,1,0,0
11112,The Children Are Watching Us,18.82,0,1,0,0
21612,Pastoral Symphony,13.61,1,0,0,0
141210,Here Comes Cookie,3.57,0,1,1,0
102461,Love In Bloom,6.03,1,0,0,0
36998,Six of a Kind,21.04,1,0,0,0
200383,The Tin Drum,4.36,1,0,0,0
116844,The Ruling Class,0.29,1,0,0,0
1630,Mina Tannenbaum,84.41,1,0,0,0
26626,2 or 3 Things I Know About Her,12.19,0,1,0,0
124837,Dear God,2.78,0,0,0,0
11816,Bad Moon,39.35,1,0,0,0
11843,American Dream,47.33,0,1,0,0
10379,Best of the Best 3: No Turning Back,38.4,0,1,0,0
2756,Bob Roberts,254.34,0,0,0,0
790,Cinema Paradiso,102.56,0,0,1,0
1103,"The Cook, the Thief, His Wife & Her Lover",223.82,0,0,0,0
11298,Dead Tired,55.42,1,0,1,0
4480,Delicatessen,39.38,1,0,0,0
4481,The Double Life of Veronique,36.99,1,0,0,0
49688,Enchanted April,3.49,1,0,0,0
10765,Paths of Glory,39.02,0,1,0,0
762,The Grifters,530.94,0,1,0,0
44497,Hear My Song,6.85,1,0,0,1
278621,The Shooter,1.95,1,0,0,0
99479,The English Patient,2.33,1,0,0,0
55049,Mediterraneo,5.28,0,1,0,0
79306,My Left Foot: The Story of Christy Brown,0.0,0,0,0,0
356054,"Sex, Lies, and Videotape",0.0,0,0,0,0
10548,Passion Fish,20.92,0,0,0,0
531,Strictly Ballroom,86.73,0,1,0,0
104931,The Thin Blue Line,4.2,0,0,0,0
4483,Tie Me Up! Tie Me Down!,9.9,1,0,0,1
18919,Madonna: Truth or Dare,10.51,1,0,0,0
31556,Paris is Burning,8.83,1,0,0,0
26167,One Flew Over the Cuckoo's Nest,13.63,0,0,0,0
26174,Up in Smoke,9.18,0,0,0,0
61461,The Empire Strikes Back,6.39,1,0,0,0
117500,The Princess Bride,2.88,1,0,0,0
218713,Raiders of the Lost Ark,3.54,0,0,0,0
217802,Brazil,0.0,0,0,0,0
127973,Aliens,2.26,0,1,0,0
659,"The Good, the Bad and the Ugly",33.51,1,0,0,0
30892,Withnail & I,12.51,1,1,0,0
86369,12 Angry Men,3.02,1,1,0,0
8074,Lawrence of Arabia,16.34,1,1,0,0
38554,A Clockwork Orange,8.12,0,1,0,0
49763,To Kill a Mockingbird,13.51,0,0,1,0
41326,Apocalypse Now,3.04,0,0,0,0
36555,Once Upon a Time in the West,7.0,0,0,0,0
10608,Return of the Jedi,17.32,1,1,0,0
11216,Wings of Desire,260.57,1,0,0,1
7452,The Third Man,47.01,1,0,0,0
64567,GoodFellas,5.27,0,1,0,0
892,Alien,105.24,0,1,0,0
1600,Army of Darkness,53.95,1,0,0,0
26561,The Big Blue,11.46,1,0,0,1
975,Ran,177.05,1,0,0,0
18129,The Killer,41.6,1,0,0,0
54405,Psycho,2.84,0,1,0,0
150823,The Blues Brothers,2.36,0,0,0,0
409,The Godfather: Part II,178.28,1,0,0,1
38251,Full Metal Jacket,52.84,0,1,0,1
10161,A Grand Day Out,68.32,1,0,0,0
1412,Henry V,65.23,1,0,0,0
41768,Amadeus,7.46,1,0,0,0
10409,The Quiet Man,29.0,1,1,0,1
14285,Once Upon a Time in America,38.4,0,0,0,0
2469,Raging Bull,38.79,1,1,0,1
10174,Annie Hall,12.78,0,0,0,0
31225,The Right Stuff,25.43,0,0,0,0
510,Stalker,921.38,1,0,0,0
11455,Das Boot,66.58,0,1,0,0
1891,The Sting,1812.42,0,0,0,0
2493,Harold and Maude,466.02,0,1,0,1
85,Trust,1197.73,0,0,0,0
68,The Seventh Seal,271.06,0,1,0,0
679,Local Hero,998.56,0,0,1,0
429,The Terminator,722.93,0,0,0,0
13446,Braindead,62.02,1,1,0,0
389,Glory,650.53,1,0,0,0
947,Rosencrantz & Guildenstern Are Dead,269.57,1,0,0,0
185,Manhattan,1041.36,1,0,0,0
595,Miller's Crossing,213.1,1,0,0,0
28,Dead Poets Society,643.6,1,0,0,0
335,The Graduate,359.03,0,0,0,0
1892,Touch of Evil,1439.35,0,0,0,0
144,La Femme Nikita,82.98,1,0,0,1
1092,The Bridge on the River Kwai,136.72,0,0,0,0
769,8½,974.29,1,0,0,0
